Label,Run#,Success,Path Cost,Nodes Expanded,Nodes Generated,Runtime (s),Max Frontier,Timestamp
GBFS / maze 50x50,19,True,212,967,1034,0.007475,69,2026-08-14T16:36:42+00:00
GBFS / maze 50x50,20,True,166,959,1029,0.007245,72,2026-08-14T16:36:43+00:00
GBFS / maze 50x50,21,True,136,641,709,0.005723,70,2026-08-14T16:36:44+00:00
GBFS / maze 50x50,22,True,154,1066,1133,0.008347,69,2026-08-14T16:36:44+00:00
GBFS / maze 50x50,23,True,180,438,507,0.004613,71,2026-08-14T16:36:45+00:00
GBFS / maze 50x50,24,True,174,363,444,0.004314,83,2026-08-14T16:36:45+00:00
GBFS / maze 50x50,25,True,184,634,706,0.005664,75,2026-08-14T16:36:46+00:00
GBFS / maze 50x50,26,True,154,318,385,0.004157,69,2026-08-14T16:36:47+00:00
GBFS / maze 50x50,27,True,224,999,1072,0.007928,78,2026-08-14T16:36:47+00:00
GBFS / maze 50x50,28,True,158,344,417,0.00471,75,2026-08-14T16:36:48+00:00
GBFS / maze 50x50,29,True,134,1028,1095,0.007781,69,2026-08-14T16:36:49+00:00
GBFS / maze 50x50,30,True,140,295,360,0.004448,67,2026-08-14T16:36:49+00:00
A* / maze 50x50,1,True,166,1662,1702,0.017675,53,2026-08-14T16:36:50+00:00
A* / maze 50x50,2,True,180,1685,1703,0.015556,37,2026-08-14T16:36:51+00:00
A* / maze 50x50,3,True,150,872,891,0.009113,39,2026-08-14T16:36:51+00:00
A* / maze 50x50,4,True,180,1112,1133,0.010856,41,2026-08-14T16:36:52+00:00
A* / maze 50x50,5,True,154,1472,1514,0.014304,52,2026-08-14T16:36:53+00:00
A* / maze 50x50,6,True,142,1024,1066,0.013213,52,2026-08-14T16:36:53+00:00
A* / maze 50x50,7,True,236,2037,2060,0.018195,37,2026-08-14T16:36:54+00:00
A* / maze 50x50,8,True,144,1371,1395,0.013935,70,2026-08-14T16:36:55+00:00
A* / maze 50x50,9,True,146,1360,1381,0.013469,52,2026-08-14T16:36:55+00:00
A* / maze 50x50,10,True,128,1131,1176,0.012014,61,2026-08-14T16:36:56+00:00
A* / maze 50x50,11,True,166,2064,2097,0.019093,60,2026-08-14T16:36:57+00:00
A* / maze 50x50,12,True,226,2105,2129,0.018481,37,2026-08-14T16:36:57+00:00
A* / maze 50x50,13,True,162,1872,1909,0.017683,56,2026-08-14T16:36:58+00:00
A* / maze 50x50,14,True,152,1891,1927,0.018271,62,2026-08-14T16:36:59+00:00
A* / maze 50x50,15,True,172,1533,1555,0.014364,44,2026-08-14T16:36:59+00:00
A* / maze 50x50,16,True,180,1241,1256,0.012164,36,2026-08-14T16:37:00+00:00
A* / maze 50x50,17,True,202,1687,1715,0.015492,36,2026-08-14T16:37:00+00:00
A* / maze 50x50,18,True,158,1583,1609,0.018422,58,2026-08-14T16:37:01+00:00
A* / maze 50x50,19,True,212,2051,2061,0.019695,37,2026-08-14T16:37:02+00:00
A* / maze 50x50,20,True,166,1999,2026,0.018848,56,2026-08-14T16:37:03+00:00
A* / maze 50x50,21,True,136,1121,1156,0.011643,44,2026-08-14T16:37:03+00:00
A* / maze 50x50,22,True,154,1497,1525,0.014434,44,2026-08-14T16:37:04+00:00
A* / maze 50x50,23,True,180,1695,1716,0.015651,37,2026-08-14T16:37:04+00:00
A* / maze 50x50,24,True,174,2198,2235,0.020641,60,2026-08-14T16:37:05+00:00
A* / maze 50x50,25,True,184,1956,1980,0.017936,53,2026-08-14T16:37:06+00:00
A* / maze 50x50,26,True,154,1761,1781,0.017031,60,2026-08-14T16:37:06+00:00
A* / maze 50x50,27,True,224,2076,2104,0.018901,46,2026-08-14T16:37:07+00:00
A* / maze 50x50,28,True,158,1673,1702,0.015761,61,2026-08-14T16:37:08+00:00
A* / maze 50x50,29,True,134,1156,1198,0.011643,63,2026-08-14T16:37:08+00:00
A* / maze 50x50,30,True,140,1111,1148,0.01211,47,2026-08-14T16:37:09+00:00
IDA* / maze 50x50,1,True,166,22476,22513,0.141504,237,2026-08-14T16:37:10+00:00
IDA* / maze 50x50,2,True,180,33289,33311,0.178437,243,2026-08-14T16:37:11+00:00
IDA* / maze 50x50,3,True,150,12205,12248,0.065926,219,2026-08-14T16:37:11+00:00
IDA* / maze 50x50,4,True,180,16795,16827,0.089737,253,2026-08-14T16:37:12+00:00
IDA* / maze 50x50,5,True,154,16328,16362,0.088196,216,2026-08-14T16:37:13+00:00
IDA* / maze 50x50,6,True,142,9521,9554,0.052654,197,2026-08-14T16:37:13+00:00
IDA* / maze 50x50,7,True,236,73075,73106,0.396385,336,2026-08-14T16:37:14+00:00
IDA* / maze 50x50,8,True,144,13878,13917,0.079124,206,2026-08-14T16:37:15+00:00
IDA* / maze 50x50,9,True,146,16847,16883,0.091621,206,2026-08-14T16:37:16+00:00
IDA* / maze 50x50,10,True,128,8433,8465,0.055155,175,2026-08-14T16:37:17+00:00
IDA* / maze 50x50,11,True,166,32543,32574,0.225255,231,2026-08-14T16:37:18+00:00
IDA* / maze 50x50,12,True,226,64238,64262,0.358187,314,2026-08-14T16:37:19+00:00
IDA* / maze 50x50,13,True,162,28446,28477,0.15562,225,2026-08-14T16:37:19+00:00
IDA* / maze 50x50,14,True,152,23643,23679,0.140666,215,2026-08-14T16:37:20+00:00
IDA* / maze 50x50,15,True,172,25795,25827,0.141387,241,2026-08-14T16:37:21+00:00
IDA* / maze 50x50,16,True,180,21231,21256,0.118076,246,2026-08-14T16:37:22+00:00
IDA* / maze 50x50,17,True,202,39176,39195,0.203051,273,2026-08-14T16:37:23+00:00
IDA* / maze 50x50,18,True,158,30012,30049,0.158076,225,2026-08-14T16:37:23+00:00
IDA* / maze 50x50,19,True,212,69990,70002,0.366968,281,2026-08-14T16:37:24+00:00
IDA* / maze 50x50,20,True,166,28294,28328,0.168507,234,2026-08-14T16:37:25+00:00
IDA* / maze 50x50,21,True,136,9916,9953,0.060347,192,2026-08-14T16:37:26+00:00
IDA* / maze 50x50,22,True,154,19704,19734,0.109682,212,2026-08-14T16:37:27+00:00
IDA* / maze 50x50,23,True,180,36902,36926,0.203182,245,2026-08-14T16:37:28+00:00
IDA* / maze 50x50,24,True,174,33075,33110,0.204983,247,2026-08-14T16:37:28+00:00
IDA* / maze 50x50,25,True,184,36293,36321,0.20104,255,2026-08-14T16:37:29+00:00
IDA* / maze 50x50,26,True,154,24585,24617,0.134142,214,2026-08-14T16:37:30+00:00
IDA* / maze 50x50,27,True,224,46361,46374,0.246127,300,2026-08-14T16:37:31+00:00
IDA* / maze 50x50,28,True,158,19438,19478,0.102472,228,2026-08-14T16:37:32+00:00
IDA* / maze 50x50,29,True,134,9457,9497,0.053709,192,2026-08-14T16:37:32+00:00
IDA* / maze 50x50,30,True,140,9811,9848,0.072006,198,2026-08-14T16:37:33+00:00
RBFS / maze 50x50,1,False,0,0,0,20.0,0,2026-08-14T16:37:54+00:00
RBFS / maze 50x50,2,False,0,0,0,20.0,0,2026-08-14T16:38:14+00:00
RBFS / maze 50x50,3,False,0,0,0,20.0,0,2026-08-14T16:38:35+00:00
RBFS / maze 50x50,4,False,0,0,0,20.0,0,2026-08-14T16:38:55+00:00
RBFS / maze 50x50,5,False,0,0,0,20.0,0,2026-08-14T16:39:16+00:00
RBFS / maze 50x50,6,False,0,0,0,20.0,0,2026-08-14T16:39:36+00:00
RBFS / maze 50x50,7,False,0,0,0,20.0,0,2026-08-14T16:39:57+00:00
RBFS / maze 50x50,8,False,0,0,0,20.0,0,2026-08-14T16:40:18+00:00
RBFS / maze 50x50,9,False,0,0,0,20.0,0,2026-08-14T16:40:38+00:00
RBFS / maze 50x50,10,False,0,0,0,20.0,0,2026-08-14T16:40:59+00:00
RBFS / maze 50x50,11,False,0,0,0,20.0,0,2026-08-14T16:41:19+00:00
RBFS / maze 50x50,12,False,0,0,0,20.0,0,2026-08-14T16:41:40+00:00
RBFS / maze 50x50,13,False,0,0,0,20.0,0,2026-08-14T16:42:00+00:00
RBFS / maze 50x50,14,False,0,0,0,20.0,0,2026-08-14T16:42:21+00:00
RBFS / maze 50x50,15,False,0,0,0,20.0,0,2026-08-14T16:42:42+00:00
RBFS / maze 50x50,16,False,0,0,0,20.0,0,2026-08-14T16:43:02+00:00
RBFS / maze 50x50,17,False,0,0,0,20.0,0,2026-08-14T16:43:23+00:00
RBFS / maze 50x50,18,False,0,0,0,20.0,0,2026-08-14T16:43:43+00:00
RBFS / maze 50x50,19,False,0,0,0,20.0,0,2026-08-14T16:44:04+00:00
RBFS / maze 50x50,20,False,0,0,0,20.0,0,2026-08-14T16:44:25+00:00
RBFS / maze 50x50,21,False,0,0,0,20.0,0,2026-08-14T16:44:45+00:00
RBFS / maze 50x50,22,False,0,0,0,20.0,0,2026-08-14T16:45:06+00:00
RBFS / maze 50x50,23,False,0,0,0,20.0,0,2026-08-14T16:45:26+00:00
RBFS / maze 50x50,24,False,0,0,0,20.0,0,2026-08-14T16:45:47+00:00
RBFS / maze 50x50,25,False,0,0,0,20.0,0,2026-08-14T16:46:07+00:00
RBFS / maze 50x50,26,False,0,0,0,20.0,0,2026-08-14T16:46:28+00:00
RBFS / maze 50x50,27,False,0,0,0,20.0,0,2026-08-14T16:46:48+00:00
RBFS / maze 50x50,28,False,0,0,0,20.0,0,2026-08-14T16:47:09+00:00
RBFS / maze 50x50,29,False,0,0,0,20.0,0,2026-08-14T16:47:29+00:00
RBFS / maze 50x50,30,False,0,0,0,20.0,0,2026-08-14T16:47:50+00:00
SMA*(1000) / maze 50x50,1,True,166.0,1700,1701,0.134174,58,2026-08-14T16:47:51+00:00
SMA*(1000) / maze 50x50,2,True,180.0,1700,1701,0.10821,45,2026-08-14T16:47:51+00:00
SMA*(1000) / maze 50x50,3,True,150.0,889,890,0.052421,40,2026-08-14T16:47:52+00:00
SMA*(1000) / maze 50x50,4,True,180.0,1132,1133,0.094582,40,2026-08-14T16:47:53+00:00
SMA*(1000) / maze 50x50,5,True,154.0,1510,1511,0.100211,57,2026-08-14T16:47:53+00:00
SMA*(1000) / maze 50x50,6,True,142.0,1061,1062,0.070154,55,2026-08-14T16:47:54+00:00
SMA*(1000) / maze 50x50,7,True,236.0,2057,2058,0.141654,39,2026-08-14T16:47:55+00:00
SMA*(1000) / maze 50x50,8,True,144.0,1391,1392,0.089225,75,2026-08-14T16:47:56+00:00
SMA*(1000) / maze 50x50,9,True,146.0,1376,1377,0.0886,57,2026-08-14T16:47:56+00:00
SMA*(1000) / maze 50x50,10,True,128.0,1170,1171,0.089888,65,2026-08-14T16:47:57+00:00
SMA*(1000) / maze 50x50,11,True,166.0,2091,2092,0.15014,68,2026-08-14T16:47:58+00:00
SMA*(1000) / maze 50x50,12,True,226.0,2128,2129,0.152946,48,2026-08-14T16:47:59+00:00
SMA*(1000) / maze 50x50,13,True,162.0,1906,1907,0.102774,60,2026-08-14T16:47:59+00:00
SMA*(1000) / maze 50x50,14,True,152.0,1922,1923,0.123081,71,2026-08-14T16:48:00+00:00
SMA*(1000) / maze 50x50,15,True,172.0,1549,1550,0.106513,59,2026-08-14T16:48:01+00:00
SMA*(1000) / maze 50x50,16,True,180.0,1254,1255,0.089323,42,2026-08-14T16:48:02+00:00
SMA*(1000) / maze 50x50,17,True,202.0,1709,1710,0.097996,37,2026-08-14T16:48:02+00:00
SMA*(1000) / maze 50x50,18,True,158.0,1600,1601,0.099597,64,2026-08-14T16:48:03+00:00
SMA*(1000) / maze 50x50,19,True,212.0,2059,2060,0.167966,40,2026-08-14T16:48:04+00:00
SMA*(1000) / maze 50x50,20,True,166.0,2024,2025,0.172168,62,2026-08-14T16:48:05+00:00
SMA*(1000) / maze 50x50,21,True,136.0,1155,1156,0.096336,54,2026-08-14T16:48:06+00:00
SMA*(1000) / maze 50x50,22,True,154.0,1523,1524,0.115698,49,2026-08-14T16:48:07+00:00
SMA*(1000) / maze 50x50,23,True,180.0,1715,1716,0.10359,47,2026-08-14T16:48:08+00:00
SMA*(1000) / maze 50x50,24,True,174.0,2228,2229,0.163824,65,2026-08-14T16:48:08+00:00
SMA*(1000) / maze 50x50,25,True,184.0,1975,1976,0.150829,54,2026-08-14T16:48:09+00:00
SMA*(1000) / maze 50x50,26,True,154.0,1777,1778,0.13931,66,2026-08-14T16:48:10+00:00
SMA*(1000) / maze 50x50,27,True,224.0,2104,2105,0.164503,55,2026-08-14T16:48:11+00:00
SMA*(1000) / maze 50x50,28,True,158.0,1698,1699,0.137274,67,2026-08-14T16:48:12+00:00
SMA*(1000) / maze 50x50,29,True,134.0,1196,1197,0.093301,71,2026-08-14T16:48:13+00:00
SMA*(1000) / maze 50x50,30,True,140.0,1143,1144,0.084568,54,2026-08-14T16:48:14+00:00
Bidir-A* / maze 50x50,1,True,166.0,1495,1523,0.013393,38,2026-08-14T16:48:14+00:00
Bidir-A* / maze 50x50,2,True,180.0,1669,1693,0.016227,42,2026-08-14T16:48:15+00:00
Bidir-A* / maze 50x50,3,True,150.0,1255,1275,0.012931,47,2026-08-14T16:48:16+00:00
Bidir-A* / maze 50x50,4,True,180.0,1580,1605,0.014033,43,2026-08-14T16:48:16+00:00
Bidir-A* / maze 50x50,5,True,154.0,1102,1131,0.010839,38,2026-08-14T16:48:17+00:00
Bidir-A* / maze 50x50,6,True,142.0,1289,1316,0.013799,47,2026-08-14T16:48:18+00:00
Bidir-A* / maze 50x50,7,True,236.0,2258,2284,0.018917,49,2026-08-14T16:48:18+00:00
Bidir-A* / maze 50x50,8,True,144.0,1017,1067,0.011393,60,2026-08-14T16:48:19+00:00
Bidir-A* / maze 50x50,9,True,146.0,694,731,0.0092,44,2026-08-14T16:48:20+00:00
Bidir-A* / maze 50x50,10,True,128.0,886,948,0.011344,64,2026-08-14T16:48:21+00:00
Bidir-A* / maze 50x50,11,True,166.0,1408,1452,0.013493,55,2026-08-14T16:48:21+00:00
Bidir-A* / maze 50x50,12,True,226.0,1922,1945,0.01744,49,2026-08-14T16:48:22+00:00
Bidir-A* / maze 50x50,13,True,162.0,959,984,0.011378,37,2026-08-14T16:48:23+00:00
Bidir-A* / maze 50x50,14,True,152.0,1026,1046,0.010277,59,2026-08-14T16:48:23+00:00
Bidir-A* / maze 50x50,15,True,172.0,1205,1255,0.012957,53,2026-08-14T16:48:24+00:00
Bidir-A* / maze 50x50,16,True,180.0,1308,1329,0.013651,38,2026-08-14T16:48:25+00:00
Bidir-A* / maze 50x50,17,True,202.0,1669,1700,0.015168,41,2026-08-14T16:48:25+00:00
Bidir-A* / maze 50x50,18,True,158.0,1991,2021,0.019991,71,2026-08-14T16:48:26+00:00
Bidir-A* / maze 50x50,19,True,212.0,1580,1622,0.016518,56,2026-08-14T16:48:27+00:00
Bidir-A* / maze 50x50,20,True,166.0,924,963,0.009267,49,2026-08-14T16:48:27+00:00
Bidir-A* / maze 50x50,21,True,136.0,1176,1219,0.012157,54,2026-08-14T16:48:28+00:00
Bidir-A* / maze 50x50,22,True,154.0,1237,1276,0.013432,41,2026-08-14T16:48:29+00:00
Bidir-A* / maze 50x50,23,True,180.0,1470,1504,0.015962,53,2026-08-14T16:48:29+00:00
Bidir-A* / maze 50x50,24,True,174.0,1205,1247,0.013519,53,2026-08-14T16:48:30+00:00
Bidir-A* / maze 50x50,25,True,184.0,1069,1088,0.011758,40,2026-08-14T16:48:31+00:00
Bidir-A* / maze 50x50,26,True,154.0,1088,1139,0.012516,61,2026-08-14T16:48:32+00:00
Bidir-A* / maze 50x50,27,True,224.0,1379,1397,0.01246,39,2026-08-14T16:48:32+00:00
Bidir-A* / maze 50x50,28,True,158.0,869,898,0.010647,35,2026-08-14T16:48:33+00:00
Bidir-A* / maze 50x50,29,True,134.0,1335,1388,0.014618,63,2026-08-14T16:48:34+00:00
Bidir-A* / maze 50x50,30,True,140.0,882,914,0.011288,39,2026-08-14T16:48:35+00:00
IGBFS / maze 50x50,1,True,166,678,751,0.006289,275,2026-08-14T16:48:35+00:00
IGBFS / maze 50x50,2,True,180,482,547,0.007266,245,2026-08-14T16:48:36+00:00
IGBFS / maze 50x50,3,True,150,556,627,0.006401,221,2026-08-14T16:48:37+00:00
IGBFS / maze 50x50,4,True,180,760,834,0.006667,254,2026-08-14T16:48:37+00:00
IGBFS / maze 50x50,5,True,154,872,936,0.008391,230,2026-08-14T16:48:38+00:00
IGBFS / maze 50x50,6,True,142,746,803,0.008861,207,2026-08-14T16:48:39+00:00
IGBFS / maze 50x50,7,True,236,1186,1288,0.010443,338,2026-08-14T16:48:40+00:00
IGBFS / maze 50x50,8,True,144,558,624,0.005286,210,2026-08-14T16:48:40+00:00
IGBFS / maze 50x50,9,True,146,1145,1209,0.010162,257,2026-08-14T16:48:41+00:00
IGBFS / maze 50x50,10,True,128,609,661,0.00742,180,2026-08-14T16:48:42+00:00
IGBFS / maze 50x50,11,True,166,545,614,0.006171,249,2026-08-14T16:48:43+00:00
IGBFS / maze 50x50,12,True,226,787,876,0.006755,315,2026-08-14T16:48:43+00:00
IGBFS / maze 50x50,13,True,162,1437,1501,0.010462,226,2026-08-14T16:48:44+00:00
IGBFS / maze 50x50,14,True,152,871,937,0.008613,218,2026-08-14T16:48:45+00:00
IGBFS / maze 50x50,15,True,172,738,810,0.006443,247,2026-08-14T16:48:45+00:00
IGBFS / maze 50x50,16,True,180,827,895,0.007503,248,2026-08-14T16:48:46+00:00
IGBFS / maze 50x50,17,True,202,1502,1578,0.012338,278,2026-08-14T16:48:47+00:00
IGBFS / maze 50x50,18,True,158,737,812,0.006865,233,2026-08-14T16:48:47+00:00
IGBFS / maze 50x50,19,True,212,1238,1309,0.011347,283,2026-08-14T16:48:48+00:00
IGBFS / maze 50x50,20,True,166,958,1028,0.00887,236,2026-08-14T16:48:49+00:00
IGBFS / maze 50x50,21,True,136,903,960,0.008789,193,2026-08-14T16:48:50+00:00
IGBFS / maze 50x50,22,True,154,1200,1259,0.012535,213,2026-08-14T16:48:51+00:00
IGBFS / maze 50x50,23,True,180,1098,1164,0.012713,341,2026-08-14T16:48:52+00:00
IGBFS / maze 50x50,24,True,174,476,555,0.006213,253,2026-08-14T16:48:53+00:00
IGBFS / maze 50x50,25,True,184,1018,1093,0.01186,259,2026-08-14T16:48:54+00:00
IGBFS / maze 50x50,26,True,154,371,434,0.00598,222,2026-08-14T16:48:55+00:00
IGBFS / maze 50x50,27,True,224,957,1033,0.011882,300,2026-08-14T16:48:56+00:00
IGBFS / maze 50x50,28,True,158,324,397,0.00511,231,2026-08-14T16:48:57+00:00
IGBFS / maze 50x50,29,True,134,1040,1100,0.011585,194,2026-08-14T16:48:58+00:00
IGBFS / maze 50x50,30,True,140,728,790,0.01105,303,2026-08-14T16:48:59+00:00
A* (manhattan) / maze 30x30,1,True,74,379,414,0.008737,37,2026-08-14T16:49:00+00:00
A* (manhattan) / maze 30x30,2,True,70,276,306,0.009069,38,2026-08-14T16:49:01+00:00
A* (manhattan) / maze 30x30,3,True,72,357,377,0.00849,33,2026-08-14T16:49:02+00:00
A* (manhattan) / maze 30x30,4,True,82,505,537,0.00914,44,2026-08-14T16:49:03+00:00
A* (manhattan) / maze 30x30,5,True,94,507,516,0.00903,43,2026-08-14T16:49:04+00:00
A* (manhattan) / maze 30x30,6,True,82,468,483,0.007984,34,2026-08-14T16:49:05+00:00
A* (manhattan) / maze 30x30,7,True,80,311,335,0.00595,28,2026-08-14T16:49:06+00:00
A* (manhattan) / maze 30x30,8,True,96,810,827,0.010992,40,2026-08-14T16:49:07+00:00
A* (manhattan) / maze 30x30,9,True,96,571,594,0.008926,30,2026-08-14T16:49:08+00:00
A* (manhattan) / maze 30x30,10,True,110,676,692,0.011027,24,2026-08-14T16:49:09+00:00
A* (manhattan) / maze 30x30,11,True,80,324,347,0.006216,39,2026-08-14T16:49:10+00:00
A* (manhattan) / maze 30x30,12,True,86,574,594,0.008864,37,2026-08-14T16:49:11+00:00
A* (manhattan) / maze 30x30,13,True,88,651,675,0.011826,33,2026-08-14T16:49:12+00:00
A* (manhattan) / maze 30x30,14,True,100,713,728,0.011854,47,2026-08-14T16:49:13+00:00
A* (manhattan) / maze 30x30,15,True,74,260,285,0.005398,27,2026-08-14T16:49:14+00:00
A* (manhattan) / maze 30x30,16,True,90,529,549,0.007891,25,2026-08-14T16:49:15+00:00
A* (manhattan) / maze 30x30,17,True,100,470,480,0.007373,20,2026-08-14T16:49:16+00:00
A* (manhattan) / maze 30x30,18,True,98,556,579,0.012826,25,2026-08-14T16:49:17+00:00
A* (manhattan) / maze 30x30,19,True,80,299,326,0.00565,29,2026-08-14T16:49:18+00:00
A* (manhattan) / maze 30x30,20,True,104,689,703,0.010501,29,2026-08-14T16:49:19+00:00
A* (manhattan) / maze 30x30,21,True,108,686,705,0.010414,26,2026-08-14T16:49:20+00:00
A* (manhattan) / maze 30x30,22,True,86,578,608,0.009475,35,2026-08-14T16:49:21+00:00
A* (manhattan) / maze 30x30,23,True,100,796,813,0.013191,33,2026-08-14T16:49:23+00:00
A* (manhattan) / maze 30x30,24,True,114,589,607,0.011067,24,2026-08-14T16:49:23+00:00
A* (manhattan) / maze 30x30,25,True,98,530,538,0.007723,31,2026-08-14T16:49:24+00:00
A* (manhattan) / maze 30x30,26,True,92,391,406,0.00612,26,2026-08-14T16:49:25+00:00
A* (manhattan) / maze 30x30,27,True,78,330,351,0.007534,32,2026-08-14T16:49:26+00:00
A* (manhattan) / maze 30x30,28,True,96,804,816,0.010858,31,2026-08-14T16:49:27+00:00
A* (manhattan) / maze 30x30,29,True,108,494,508,0.007269,21,2026-08-14T16:49:28+00:00
A* (manhattan) / maze 30x30,30,True,104,444,459,0.006611,19,2026-08-14T16:49:29+00:00
A* (euclidean) / maze 30x30,1,True,88,197,229,0.004361,34,2026-08-14T16:49:30+00:00
A* (euclidean) / maze 30x30,2,True,74,120,153,0.003734,35,2026-08-14T16:49:31+00:00
A* (euclidean) / maze 30x30,3,True,110,551,596,0.009975,48,2026-08-14T16:49:32+00:00
A* (euclidean) / maze 30x30,4,True,106,224,252,0.006425,30,2026-08-14T16:49:33+00:00
A* (euclidean) / maze 30x30,5,True,110,352,396,0.005581,47,2026-08-14T16:49:34+00:00
A* (euclidean) / maze 30x30,6,True,86,223,265,0.005119,44,2026-08-14T16:49:35+00:00
A* (euclidean) / maze 30x30,7,True,90,334,382,0.009743,50,2026-08-14T16:49:36+00:00
A* (euclidean) / maze 30x30,8,True,114,340,382,0.00564,45,2026-08-14T16:49:37+00:00
A* (euclidean) / maze 30x30,9,True,112,478,525,0.0085,49,2026-08-14T16:49:38+00:00
A* (euclidean) / maze 30x30,10,True,96,355,391,0.005968,40,2026-08-14T16:49:39+00:00
A* (euclidean) / maze 30x30,11,True,90,302,344,0.006081,44,2026-08-14T16:49:40+00:00
A* (euclidean) / maze 30x30,12,True,88,254,295,0.007738,43,2026-08-14T16:49:41+00:00
A* (euclidean) / maze 30x30,13,True,82,309,354,0.006539,47,2026-08-14T16:49:42+00:00
A* (euclidean) / maze 30x30,14,True,162,591,629,0.008021,40,2026-08-14T16:49:43+00:00
A* (euclidean) / maze 30x30,15,True,92,210,260,0.00609,52,2026-08-14T16:49:44+00:00
A* (euclidean) / maze 30x30,16,True,88,194,243,0.004604,51,2026-08-14T16:49:45+00:00
A* (euclidean) / maze 30x30,17,True,76,219,265,0.005489,48,2026-08-14T16:49:46+00:00
A* (euclidean) / maze 30x30,18,True,122,378,426,0.005774,51,2026-08-14T16:49:47+00:00
A* (euclidean) / maze 30x30,19,True,116,473,512,0.008768,41,2026-08-14T16:49:48+00:00
A* (euclidean) / maze 30x30,20,True,92,282,322,0.005853,42,2026-08-14T16:49:49+00:00
A* (euclidean) / maze 30x30,21,True,68,393,442,0.007938,51,2026-08-14T16:49:50+00:00
A* (euclidean) / maze 30x30,22,True,102,212,247,0.005655,37,2026-08-14T16:49:51+00:00
A* (euclidean) / maze 30x30,23,True,88,649,685,0.009137,38,2026-08-14T16:49:52+00:00
A* (euclidean) / maze 30x30,24,True,108,225,269,0.005155,46,2026-08-14T16:49:53+00:00
A* (euclidean) / maze 30x30,25,True,116,386,437,0.007038,53,2026-08-14T16:49:54+00:00
A* (euclidean) / maze 30x30,26,True,126,364,410,0.00588,51,2026-08-14T16:49:55+00:00
A* (euclidean) / maze 30x30,27,True,86,193,239,0.005176,50,2026-08-14T16:49:56+00:00
A* (euclidean) / maze 30x30,28,True,90,223,262,0.005079,41,2026-08-14T16:49:57+00:00
A* (euclidean) / maze 30x30,29,True,88,205,244,0.004926,41,2026-08-14T16:49:58+00:00
A* (euclidean) / maze 30x30,30,True,92,616,672,0.015254,58,2026-08-14T16:49:59+00:00
